	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
897	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	protect	VBP	4465	4472	O	None	None	None
898	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	us	PRP	4473	4475	O	None	None	None
899	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	from	IN	4476	4480	O	None	None	None
900	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	oral	JJ	4481	4485	O	None	None	None
901	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	pathogens	NNS	4486	4495	O	None	None	None
902	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	[	VBP	4496	4497	O	None	None	None
903	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	22	CD	4497	4499	O	None	None	None
904	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	,	,	4499	4500	O	None	None	None
905	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	24	CD	4500	4502	O	None	None	None
906	PMC4231606.nxml.gz	PMC4231606.nxml.gz_34	4316	4504	].	NN	4502	4504	O	None	None	None
907	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	The	DT	4505	4508	O	None	None	None
908	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	purpose	NN	4509	4516	O	None	None	None
909	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	of	IN	4517	4519	O	None	None	None
910	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	this	DT	4520	4524	O	None	None	None
911	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	study	NN	4525	4530	O	None	None	None
912	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	was	VBD	4531	4534	O	None	None	None
913	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	to	TO	4535	4537	O	None	None	None
914	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	determine	VB	4538	4547	O	None	None	None
915	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	the	DT	4548	4551	O	None	None	None
916	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	association	NN	4552	4563	O	None	None	None
917	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	between	IN	4564	4571	O	None	None	None
918	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	serum	JJ	4572	4577	O	None	None	None
919	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	concentrations	NNS	4578	4592	O	None	None	None
920	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	of	IN	4593	4595	O	None	None	None
921	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	25	CD	4596	4598	O	None	None	None
922	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	(	(	4598	4599	O	None	None	None
923	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	OH	NNP	4599	4601	O	None	None	None
924	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	)	)	4601	4602	O	None	None	None
925	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	D	NNP	4602	4603	O	None	None	None
926	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	and	CC	4604	4607	O	None	None	None
927	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	S	NNP	4608	4609	O	None	None	None
928	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	-	:	4609	4610	O	None	None	None
929	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	ECC	NN	4610	4613	O	None	None	None
930	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	in	IN	4614	4616	O	None	None	None
931	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	preschool	JJ	4617	4626	O	None	None	None
932	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	children	NNS	4627	4635	O	None	None	None
933	PMC4231606.nxml.gz	PMC4231606.nxml.gz_35	4505	4636	.	.	4635	4636	O	None	None	None
934	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	Methods	NNS	4638	4645	O	None	None	None
935	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	A	DT	4646	4647	O	None	None	None
936	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	cross	NN	4648	4653	O	None	None	None
937	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	-	:	4653	4654	O	None	None	None
938	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	sectional	JJ	4654	4663	O	None	None	None
939	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	case	NN	4664	4668	O	None	None	None
940	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	–	NNP	4668	4669	O	None	None	None
941	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	control	NN	4669	4676	O	None	None	None
942	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	study	NN	4677	4682	O	None	None	None
943	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	was	VBD	4683	4686	O	None	None	None
944	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	undertaken	VBN	4687	4697	O	None	None	None
945	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	to	TO	4698	4700	O	None	None	None
946	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	test	VB	4701	4705	O	None	None	None
947	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	the	DT	4706	4709	O	None	None	None
948	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	hypothesis	NN	4710	4720	O	None	None	None
949	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	that	WDT	4721	4725	O	None	None	None
950	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	children	NNS	4726	4734	O	None	None	None
951	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	with	IN	4735	4739	O	None	None	None
952	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	S	NNP	4740	4741	O	None	None	None
953	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	-	:	4741	4742	O	None	None	None
954	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	ECC	NN	4742	4745	O	None	None	None
955	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	have	VBP	4746	4750	O	None	None	None
956	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	lower	JJR	4751	4756	O	None	None	None
957	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	serum	NN	4757	4762	O	None	None	None
958	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	25	CD	4763	4765	O	None	None	None
959	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	(	(	4765	4766	O	None	None	None
960	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	OH	NNP	4766	4768	O	None	None	None
961	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	)	)	4768	4769	O	None	None	None
962	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	D	NNP	4769	4770	O	None	None	None
963	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4770	4771	O	None	None	None
964	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	calcium	NN	4772	4779	B	CHEBI_EXT_2021_10_26_Instance_13094	None	None
965	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4779	4780	O	None	None	None
966	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	albumin	NN	4781	4788	O	None	None	None
967	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4788	4789	O	None	None	None
968	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	and	CC	4790	4793	O	None	None	None
969	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	higher	JJR	4794	4800	O	None	None	None
970	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	parathyroid	NN	4801	4812	B	CHEBI_EXT_2021_10_26_Instance_13095	None	None
971	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	hormone	NN	4813	4820	I	CHEBI_EXT_2021_10_26_Instance_13095	None	None
972	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	(	(	4821	4822	O	None	None	None
973	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	PTH	NNP	4822	4825	B	CHEBI_EXT_2021_10_26_Instance_13096	None	None
974	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	)	)	4825	4826	O	None	None	None
975	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	levels	NNS	4827	4833	O	None	None	None
976	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	than	IN	4834	4838	O	None	None	None
977	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	caries	NNS	4839	4845	O	None	None	None
978	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	-	:	4845	4846	O	None	None	None
979	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	free	JJ	4846	4850	O	None	None	None
980	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	controls	NNS	4851	4859	O	None	None	None
981	PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	.	.	4859	4860	O	None	None	None
982	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	Differences	NNS	4861	4872	O	None	None	None
983	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	in	IN	4873	4875	O	None	None	None
984	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	ferritin	NN	4876	4884	O	None	None	None
985	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	and	CC	4885	4888	O	None	None	None
986	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	haemoglobin	NN	4889	4900	B	CHEBI_EXT_2021_10_26_Instance_13097	None	None
987	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	between	IN	4901	4908	O	None	None	None
988	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	these	DT	4909	4914	O	None	None	None
989	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	groups	NNS	4915	4921	O	None	None	None
990	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	has	VBZ	4922	4925	O	None	None	None
991	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	previously	RB	4926	4936	O	None	None	None
992	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	been	VBN	4937	4941	O	None	None	None
993	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	reported	VBN	4942	4950	O	None	None	None
994	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	in	IN	4951	4953	O	None	None	None
995	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	this	DT	4954	4958	O	None	None	None
996	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	sample	NN	4959	4965	O	None	None	None
997	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	[	VBZ	4966	4967	O	None	None	None
998	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	12	CD	4967	4969	O	None	None	None
999	PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	].	NN	4969	4971	O	None	None	None
1000	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	This	DT	4972	4976	O	None	None	None
1001	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	study	NN	4977	4982	O	None	None	None
1002	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	was	VBD	4983	4986	O	None	None	None
1003	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	approved	VBN	4987	4995	O	None	None	None
1004	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	by	IN	4996	4998	O	None	None	None
1005	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	4999	5002	O	None	None	None
1006	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	University	NNP	5003	5013	O	None	None	None
1007	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	of	IN	5014	5016	O	None	None	None
1008	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Manitoba	NNP	5017	5025	O	None	None	None
1009	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	’	NNP	5025	5026	O	None	None	None
1010	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	s	VBZ	5026	5027	O	None	None	None
1011	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5028	5034	O	None	None	None
1012	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Research	NNP	5035	5043	O	None	None	None
1013	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Ethics	NNP	5044	5050	O	None	None	None
1014	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Board	NNP	5051	5056	O	None	None	None
1015	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	,	,	5056	5057	O	None	None	None
1016	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	5058	5061	O	None	None	None
1017	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Misericordia	NNP	5062	5074	O	None	None	None
1018	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5075	5081	O	None	None	None
1019	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Centre	NNP	5082	5088	O	None	None	None
1020	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	(	(	5089	5090	O	None	None	None
1021	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	MHC	NNP	5090	5093	O	None	None	None
1022	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	),	NNP	5093	5095	O	None	None	None
1023	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	and	CC	5096	5099	O	None	None	None
1024	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	5100	5103	O	None	None	None
1025	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5104	5110	O	None	None	None
1026	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Sciences	NNPS	5111	5119	O	None	None	None
1027	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Centre	NNP	5120	5126	O	None	None	None
1028	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	(	(	5127	5128	O	None	None	None
1029	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	HSC	NNP	5128	5131	O	None	None	None
1030	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	),	NNP	5131	5133	O	None	None	None
1031	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Winnipeg	NNP	5134	5142	O	None	None	None
1032	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	,	,	5142	5143	O	None	None	None
1033	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Canada	NNP	5144	5150	O	None	None	None
1034	PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	.	.	5150	5151	O	None	None	None
1035	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	All	DT	5152	5155	O	None	None	None
1036	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	parents	NNS	5156	5163	O	None	None	None
1037	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	provided	VBD	5164	5172	O	None	None	None
1038	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	written	VBN	5173	5180	O	None	None	None
1039	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	informed	JJ	5181	5189	O	None	None	None
1040	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	consent	NN	5190	5197	O	None	None	None
1041	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	at	IN	5198	5200	O	None	None	None
1042	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	recruitment	NN	5201	5212	O	None	None	None
1043	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	,	,	5212	5213	O	None	None	None
1044	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	and	CC	5214	5217	O	None	None	None
1045	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	a	DT	5218	5219	O	None	None	None
1046	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	small	JJ	5220	5225	O	None	None	None
1047	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	honorarium	NN	5226	5236	O	None	None	None
1048	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	was	VBD	5237	5240	O	None	None	None
1049	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	provided	VBN	5241	5249	O	None	None	None
1050	PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	.	.	5249	5250	O	None	None	None
1051	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	From	IN	5251	5255	O	None	None	None
1052	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	October	NNP	5256	5263	O	None	None	None
1053	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	2009	CD	5264	5268	O	None	None	None
1054	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	to	TO	5269	5271	O	None	None	None
1055	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	August	NNP	5272	5278	O	None	None	None
1056	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	2011	CD	5279	5283	O	None	None	None
1057	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	,	,	5283	5284	O	None	None	None
1058	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	otherwise	RB	5285	5294	O	None	None	None
1059	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	-	:	5294	5295	O	None	None	None
1060	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	healthy	JJ	5295	5302	O	None	None	None
1061	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	children	NNS	5303	5311	O	None	None	None
1062	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	with	IN	5312	5316	O	None	None	None
1063	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	S	NNP	5317	5318	O	None	None	None
1064	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	-	:	5318	5319	O	None	None	None
1065	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	ECC	NN	5319	5322	O	None	None	None
1066	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	were	VBD	5323	5327	O	None	None	None
1067	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	recruited	VBN	5328	5337	O	None	None	None
1068	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	from	IN	5338	5342	O	None	None	None
1069	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	the	DT	5343	5346	O	None	None	None
1070	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	MHC	NNP	5347	5350	O	None	None	None
1071	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	in	IN	5351	5353	O	None	None	None
1072	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	Winnipeg	NNP	5354	5362	O	None	None	None
1073	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	,	,	5362	5363	O	None	None	None
1074	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	Canada	NNP	5364	5370	O	None	None	None
1075	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	(	(	5371	5372	O	None	None	None
1076	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	49	CD	5372	5374	O	None	None	None
1077	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	°	RB	5374	5375	O	None	None	None
1078	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	53	CD	5376	5378	O	None	None	None
1079	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	′	NNP	5378	5379	O	None	None	None
1080	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	North	NNP	5380	5385	O	None	None	None
1081	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	)	)	5385	5386	O	None	None	None
1082	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	on	IN	5387	5389	O	None	None	None
1083	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	the	DT	5390	5393	O	None	None	None
1084	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	day	NN	5394	5397	O	None	None	None
1085	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	of	IN	5398	5400	O	None	None	None
1086	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	their	PRP$	5401	5406	O	None	None	None
1087	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	dental	JJ	5407	5413	O	None	None	None
1088	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	surgery	NN	5414	5421	O	None	None	None
1089	PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	.	.	5421	5422	O	None	None	None
1090	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	Since	IN	5423	5428	O	None	None	None
1091	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	the	DT	5429	5432	O	None	None	None
1092	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	case	NN	5433	5437	O	None	None	None
1093	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	definition	NN	5438	5448	O	None	None	None
1094	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	for	IN	5449	5452	O	None	None	None
1095	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	S	NNP	5453	5454	O	None	None	None
1096	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	-	:	5454	5455	O	None	None	None
1097	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	ECC	NN	5455	5458	O	None	None	None
1098	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	is	VBZ	5459	5461	O	None	None	None
1099	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	age	NN	5462	5465	O	None	None	None
1100	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	specific	JJ	5466	5474	O	None	None	None
1101	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	,	,	5474	5475	O	None	None	None
1102	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	participants	NNS	5476	5488	O	None	None	None
1103	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	needed	VBD	5489	5495	O	None	None	None
1104	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	to	TO	5496	5498	O	None	None	None
1105	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	be	VB	5499	5501	O	None	None	None
1106	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	≤	JJ	5502	5503	O	None	None	None
1107	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	71	CD	5504	5506	O	None	None	None
1108	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	months	NNS	5507	5513	O	None	None	None
1109	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	of	IN	5514	5516	O	None	None	None
1110	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	age	NN	5517	5520	O	None	None	None
1111	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	[	$	5521	5522	O	None	None	None
1112	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	25	CD	5522	5524	O	None	None	None
1113	PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	].	NN	5524	5526	O	None	None	None
1114	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	Age	NNP	5527	5530	O	None	None	None
1115	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	-	:	5530	5531	O	None	None	None
1116	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	matched	VBD	5531	5538	O	None	None	None
1117	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	caries	NNS	5539	5545	O	None	None	None
1118	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	-	:	5545	5546	O	None	None	None
1119	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	free	JJ	5546	5550	O	None	None	None
1120	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	controls	NNS	5551	5559	O	None	None	None
1121	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	were	VBD	5560	5564	O	None	None	None
1122	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	recruited	VBN	5565	5574	O	None	None	None
1123	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	from	IN	5575	5579	O	None	None	None
1124	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	the	DT	5580	5583	O	None	None	None
1125	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	community	NN	5584	5593	O	None	None	None
1126	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	by	IN	5594	5596	O	None	None	None
1127	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	advertisement	NN	5597	5610	O	None	None	None
1128	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	and	CC	5611	5614	O	None	None	None
1129	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	underwent	NN	5615	5624	O	None	None	None
1130	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	a	DT	5625	5626	O	None	None	None
1131	PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	dental	JJ	5627	5633	O	None	None	None
