PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	with	IN	4735	4739	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	S	NNP	4740	4741	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	-	:	4741	4742	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	ECC	NN	4742	4745	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	have	VBP	4746	4750	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	lower	JJR	4751	4756	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	serum	NN	4757	4762	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	25	CD	4763	4765	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	(	(	4765	4766	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	OH	NNP	4766	4768	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	)	)	4768	4769	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	D	NNP	4769	4770	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4770	4771	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	calcium	NN	4772	4779	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4779	4780	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	albumin	NN	4781	4788	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	,	,	4788	4789	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	and	CC	4790	4793	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	higher	JJR	4794	4800	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	parathyroid	NN	4801	4812	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	hormone	NN	4813	4820	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	(	(	4821	4822	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	PTH	NNP	4822	4825	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	)	)	4825	4826	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	levels	NNS	4827	4833	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	than	IN	4834	4838	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	caries	NNS	4839	4845	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	-	:	4845	4846	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	free	JJ	4846	4850	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	controls	NNS	4851	4859	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_36	4638	4860	.	.	4859	4860	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	Differences	NNS	4861	4872	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	in	IN	4873	4875	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	ferritin	NN	4876	4884	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	and	CC	4885	4888	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	haemoglobin	NN	4889	4900	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	between	IN	4901	4908	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	these	DT	4909	4914	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	groups	NNS	4915	4921	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	has	VBZ	4922	4925	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	previously	RB	4926	4936	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	been	VBN	4937	4941	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	reported	VBN	4942	4950	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	in	IN	4951	4953	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	this	DT	4954	4958	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	sample	NN	4959	4965	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	[	VBZ	4966	4967	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	12	CD	4967	4969	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_37	4861	4971	].	NN	4969	4971	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	This	DT	4972	4976	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	study	NN	4977	4982	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	was	VBD	4983	4986	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	approved	VBN	4987	4995	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	by	IN	4996	4998	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	4999	5002	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	University	NNP	5003	5013	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	of	IN	5014	5016	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Manitoba	NNP	5017	5025	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	’	NNP	5025	5026	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	s	VBZ	5026	5027	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5028	5034	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Research	NNP	5035	5043	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Ethics	NNP	5044	5050	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Board	NNP	5051	5056	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	,	,	5056	5057	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	5058	5061	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Misericordia	NNP	5062	5074	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5075	5081	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Centre	NNP	5082	5088	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	(	(	5089	5090	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	MHC	NNP	5090	5093	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	),	NNP	5093	5095	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	and	CC	5096	5099	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	the	DT	5100	5103	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Health	NNP	5104	5110	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Sciences	NNPS	5111	5119	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Centre	NNP	5120	5126	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	(	(	5127	5128	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	HSC	NNP	5128	5131	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	),	NNP	5131	5133	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Winnipeg	NNP	5134	5142	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	,	,	5142	5143	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	Canada	NNP	5144	5150	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_38	4972	5151	.	.	5150	5151	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	All	DT	5152	5155	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	parents	NNS	5156	5163	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	provided	VBD	5164	5172	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	written	VBN	5173	5180	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	informed	JJ	5181	5189	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	consent	NN	5190	5197	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	at	IN	5198	5200	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	recruitment	NN	5201	5212	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	,	,	5212	5213	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	and	CC	5214	5217	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	a	DT	5218	5219	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	small	JJ	5220	5225	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	honorarium	NN	5226	5236	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	was	VBD	5237	5240	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	provided	VBN	5241	5249	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_39	5152	5250	.	.	5249	5250	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	From	IN	5251	5255	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	October	NNP	5256	5263	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	2009	CD	5264	5268	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	to	TO	5269	5271	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	August	NNP	5272	5278	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	2011	CD	5279	5283	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	,	,	5283	5284	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	otherwise	RB	5285	5294	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	-	:	5294	5295	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	healthy	JJ	5295	5302	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	children	NNS	5303	5311	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	with	IN	5312	5316	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	S	NNP	5317	5318	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	-	:	5318	5319	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	ECC	NN	5319	5322	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	were	VBD	5323	5327	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	recruited	VBN	5328	5337	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	from	IN	5338	5342	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	the	DT	5343	5346	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	MHC	NNP	5347	5350	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	in	IN	5351	5353	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	Winnipeg	NNP	5354	5362	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	,	,	5362	5363	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	Canada	NNP	5364	5370	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	(	(	5371	5372	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	49	CD	5372	5374	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	°	RB	5374	5375	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	53	CD	5376	5378	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	′	NNP	5378	5379	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	North	NNP	5380	5385	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	)	)	5385	5386	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	on	IN	5387	5389	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	the	DT	5390	5393	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	day	NN	5394	5397	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	of	IN	5398	5400	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	their	PRP$	5401	5406	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	dental	JJ	5407	5413	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	surgery	NN	5414	5421	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_40	5251	5422	.	.	5421	5422	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	Since	IN	5423	5428	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	the	DT	5429	5432	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	case	NN	5433	5437	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	definition	NN	5438	5448	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	for	IN	5449	5452	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	S	NNP	5453	5454	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	-	:	5454	5455	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	ECC	NN	5455	5458	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	is	VBZ	5459	5461	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	age	NN	5462	5465	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	specific	JJ	5466	5474	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	,	,	5474	5475	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	participants	NNS	5476	5488	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	needed	VBD	5489	5495	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	to	TO	5496	5498	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	be	VB	5499	5501	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	≤	JJ	5502	5503	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	71	CD	5504	5506	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	months	NNS	5507	5513	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	of	IN	5514	5516	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	age	NN	5517	5520	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	[	$	5521	5522	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	25	CD	5522	5524	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_41	5423	5526	].	NN	5524	5526	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	Age	NNP	5527	5530	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	-	:	5530	5531	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	matched	VBD	5531	5538	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	caries	NNS	5539	5545	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	-	:	5545	5546	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	free	JJ	5546	5550	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	controls	NNS	5551	5559	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	were	VBD	5560	5564	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	recruited	VBN	5565	5574	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	from	IN	5575	5579	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	the	DT	5580	5583	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	community	NN	5584	5593	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	by	IN	5594	5596	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	advertisement	NN	5597	5610	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	and	CC	5611	5614	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	underwent	NN	5615	5624	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	a	DT	5625	5626	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	dental	JJ	5627	5633	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	screening	NN	5634	5643	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	by	IN	5644	5646	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	a	DT	5647	5648	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	study	NN	5649	5654	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	team	NN	5655	5659	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	member	NN	5660	5666	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	(	(	5667	5668	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	RJS	NNP	5668	5671	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_42	5527	5673	).	NNP	5671	5673	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	Children	NNP	5674	5682	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	were	VBD	5683	5687	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	assessed	VBN	5688	5696	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	using	VBG	5697	5702	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	the	DT	5703	5706	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	dmft	NN	5707	5711	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	index	NN	5712	5717	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	(	(	5718	5719	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	a	DT	5719	5720	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	cumulative	JJ	5721	5731	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	score	NN	5732	5737	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	of	IN	5738	5740	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	decayed	NN	5741	5748	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	,	,	5748	5749	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	missing	VBG	5750	5757	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	,	,	5757	5758	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	filled	VBN	5759	5765	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	primary	JJ	5766	5773	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	teeth	NNS	5774	5779	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_43	5674	5781	).	VBP	5779	5781	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	Those	DT	5782	5787	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	having	VBG	5788	5794	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	a	DT	5795	5796	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	dmft	JJ	5797	5801	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	score	NN	5802	5807	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	of	IN	5808	5810	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	0	CD	5811	5812	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	were	VBD	5813	5817	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	considered	VBN	5818	5828	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	caries	NNS	5829	5835	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	-	:	5835	5836	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	free	JJ	5836	5840	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_44	5782	5841	.	.	5840	5841	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	Caregivers	NNS	5842	5852	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	completed	VBD	5853	5862	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	a	DT	5863	5864	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	questionnaire	NN	5865	5878	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	administered	VBN	5879	5891	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	by	IN	5892	5894	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	staff	NN	5895	5900	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	which	WDT	5901	5906	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	collected	VBN	5907	5916	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	information	NN	5917	5928	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	about	IN	5929	5934	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	the	DT	5935	5938	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	child	NN	5939	5944	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	and	CC	5945	5948	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	caregiver	NN	5949	5958	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	,	,	5958	5959	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	dietary	JJ	5960	5967	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	intakes	NNS	5968	5975	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	,	,	5975	5976	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	use	NN	5977	5980	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	of	IN	5981	5983	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	supplements	NNS	5984	5995	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	,	,	5995	5996	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	sun	NN	5997	6000	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_45	5842	6180	exposure	NN	6001	6009	O	None	None	None
